id,datetime_entry,id_campaign_incoming,id_call_incoming,id_campaign_outgoing,id_call_outgoing,new_status,retry,uniqueid,trunk,id_agent,duration
646111,"2020-01-22 12:54:07",1,236965,NULL,NULL,Abandoned,0,1579677797.97000,SIP/TATA_Trunk,NULL,NULL
646112,"2020-01-22 12:54:14",1,236967,NULL,NULL,OnQueue,0,1579677845.97004,SIP/TATA_Trunk,NULL,NULL
646113,"2020-01-22 12:54:31",1,236948,NULL,NULL,Hangup,0,1579677426.96972,SIP/TATA_Trunk,8,251
646114,"2020-01-22 12:54:36",1,236959,NULL,NULL,Success,0,1579677684.96992,SIP/TATA_Trunk,8,NULL
646115,"2020-01-22 12:54:44",1,236964,NULL,NULL,Abandoned,0,1579677742.96995,SIP/TATA_Trunk,NULL,NULL
646116,"2020-01-22 12:54:49",1,236968,NULL,NULL,OnQueue,0,1579677881.97006,SIP/TATA_Trunk,NULL,NULL
646117,"2020-01-22 12:55:15",1,236969,NULL,NULL,OnQueue,0,1579677899.97008,SIP/TATA_Trunk,NULL,NULL
646118,"2020-01-22 12:55:25",1,236970,NULL,NULL,OnQueue,0,1579677916.97009,SIP/TATA_Trunk,NULL,NULL
646119,"2020-01-22 12:55:29",1,236971,NULL,NULL,OnQueue,0,1579677916.97010,SIP/TATA_Trunk,NULL,NULL
646120,"2020-01-22 12:55:37",1,236972,NULL,NULL,OnQueue,0,1579677922.97011,SIP/TATA_Trunk,NULL,NULL
646121,"2020-01-22 12:55:51",1,236966,NULL,NULL,Abandoned,0,1579677810.97001,SIP/TATA_Trunk,NULL,NULL
646122,"2020-01-22 12:55:53",1,236973,NULL,NULL,OnQueue,0,1579677940.97012,SIP/TATA_Trunk,NULL,NULL
646123,"2020-01-22 12:55:53",1,236974,NULL,NULL,OnQueue,0,1579677945.97014,SIP/TATA_Trunk,NULL,NULL
646124,"2020-01-22 12:55:56",1,236975,NULL,NULL,OnQueue,0,1579677945.97013,SIP/TATA_Trunk,NULL,NULL
646125,"2020-01-22 12:56:15",1,236960,NULL,NULL,Abandoned,0,1579677716.96994,SIP/TATA_Trunk,NULL,NULL
646126,"2020-01-22 12:56:31",1,236961,NULL,NULL,Success,0,1579677742.96996,SIP/TATA_Trunk,9,NULL
646127,"2020-01-22 12:56:33",1,236973,NULL,NULL,Abandoned,0,1579677940.97012,SIP/TATA_Trunk,NULL,NULL
646128,"2020-01-22 12:56:42",1,236976,NULL,NULL,OnQueue,0,1579677990.97015,SIP/TATA_Trunk,NULL,NULL
646129,"2020-01-22 12:56:48",1,236969,NULL,NULL,Abandoned,0,1579677899.97008,SIP/TATA_Trunk,NULL,NULL
646130,"2020-01-22 12:56:49",1,236972,NULL,NULL,Abandoned,0,1579677922.97011,SIP/TATA_Trunk,NULL,NULL
646131,"2020-01-22 12:57:21",1,236957,NULL,NULL,Hangup,0,1579677618.96985,SIP/TATA_Trunk,18,251
646132,"2020-01-22 12:57:26",1,236977,NULL,NULL,OnQueue,0,1579678030.97017,SIP/TATA_Trunk,NULL,NULL
646133,"2020-01-22 12:57:27",1,236962,NULL,NULL,Success,0,1579677760.96997,SIP/TATA_Trunk,18,NULL
646134,"2020-01-22 12:57:37",1,236978,NULL,NULL,OnQueue,0,1579678044.97018,SIP/TATA_Trunk,NULL,NULL
646135,"2020-01-22 12:57:42",1,236958,NULL,NULL,Hangup,0,1579677628.96988,SIP/TATA_Trunk,5,232
646136,"2020-01-22 12:57:47",1,236963,NULL,NULL,Success,0,1579677763.96998,SIP/TATA_Trunk,5,NULL
646137,"2020-01-22 12:57:47",1,236979,NULL,NULL,OnQueue,0,1579678057.97020,SIP/TATA_Trunk,NULL,NULL
646138,"2020-01-22 12:58:08",1,236980,NULL,NULL,OnQueue,0,1579678077.97022,SIP/TATA_Trunk,NULL,NULL
646139,"2020-01-22 12:58:30",1,236978,NULL,NULL,Abandoned,0,1579678044.97018,SIP/TATA_Trunk,NULL,NULL
646140,"2020-01-22 12:58:52",1,236977,NULL,NULL,Abandoned,0,1579678030.97017,SIP/TATA_Trunk,NULL,NULL
646141,"2020-01-22 12:58:58",1,236967,NULL,NULL,Abandoned,0,1579677845.97004,SIP/TATA_Trunk,NULL,NULL
646142,"2020-01-22 12:59:00",1,236981,NULL,NULL,OnQueue,0,1579678131.97024,SIP/TATA_Trunk,NULL,NULL
646143,"2020-01-22 12:59:02",1,236982,NULL,NULL,OnQueue,0,1579678129.97023,SIP/TATA_Trunk,NULL,NULL
646144,"2020-01-22 12:59:13",1,236983,NULL,NULL,OnQueue,0,1579678143.97025,SIP/TATA_Trunk,NULL,NULL
646145,"2020-01-22 12:59:19",1,236984,NULL,NULL,OnQueue,0,1579678147.97026,SIP/TATA_Trunk,NULL,NULL
646146,"2020-01-22 12:59:22",1,236971,NULL,NULL,Abandoned,0,1579677916.97010,SIP/TATA_Trunk,NULL,NULL
646147,"2020-01-22 12:59:34",1,236956,NULL,NULL,Hangup,0,1579677620.96986,SIP/TATA_Trunk,17,480
646148,"2020-01-22 12:59:35",1,236985,NULL,NULL,OnQueue,0,1579678163.97027,SIP/TATA_Trunk,NULL,NULL
646149,"2020-01-22 12:59:37",1,236982,NULL,NULL,Abandoned,0,1579678129.97023,SIP/TATA_Trunk,NULL,NULL
646150,"2020-01-22 12:59:37",1,236986,NULL,NULL,OnQueue,0,1579678166.97028,SIP/TATA_Trunk,NULL,NULL
646151,"2020-01-22 12:59:37",1,236962,NULL,NULL,Hangup,0,1579677760.96997,SIP/TATA_Trunk,18,131
646152,"2020-01-22 12:59:39",1,236968,NULL,NULL,Success,0,1579677881.97006,SIP/TATA_Trunk,17,NULL
646153,"2020-01-22 12:59:43",1,236979,NULL,NULL,Abandoned,0,1579678057.97020,SIP/TATA_Trunk,NULL,NULL
646154,"2020-01-22 12:59:45",1,236970,NULL,NULL,Success,0,1579677916.97009,SIP/TATA_Trunk,18,NULL
646155,"2020-01-22 12:59:50",1,236947,NULL,NULL,Hangup,0,1579677418.96971,SIP/TATA_Trunk,6,690
646156,"2020-01-22 12:59:51",1,236987,NULL,NULL,OnQueue,0,1579678174.97029,SIP/TATA_Trunk,NULL,NULL
646157,"2020-01-22 13:00:09",1,236988,NULL,NULL,OnQueue,0,1579678197.97032,SIP/TATA_Trunk,NULL,NULL
646158,"2020-01-22 13:00:09",1,236983,NULL,NULL,Abandoned,0,1579678143.97025,SIP/TATA_Trunk,NULL,NULL
646159,"2020-01-22 13:00:09",1,236989,NULL,NULL,OnQueue,0,1579678200.97033,SIP/TATA_Trunk,NULL,NULL
646160,"2020-01-22 13:00:24",1,236990,NULL,NULL,OnQueue,0,1579678212.97035,SIP/TATA_Trunk,NULL,NULL
646161,"2020-01-22 13:00:25",1,236991,NULL,NULL,OnQueue,0,1579678214.97036,SIP/TATA_Trunk,NULL,NULL
646162,"2020-01-22 13:00:34",1,236987,NULL,NULL,Abandoned,0,1579678174.97029,SIP/TATA_Trunk,NULL,NULL
646163,"2020-01-22 13:00:38",1,236984,NULL,NULL,Abandoned,0,1579678147.97026,SIP/TATA_Trunk,NULL,NULL
646164,"2020-01-22 13:00:44",1,236991,NULL,NULL,Abandoned,0,1579678214.97036,SIP/TATA_Trunk,NULL,NULL
646165,"2020-01-22 13:00:50",1,236992,NULL,NULL,OnQueue,0,1579678241.97037,SIP/TATA_Trunk,NULL,NULL
646166,"2020-01-22 13:00:53",1,236986,NULL,NULL,Abandoned,0,1579678166.97028,SIP/TATA_Trunk,NULL,NULL
646167,"2020-01-22 13:01:01",1,236993,NULL,NULL,OnQueue,0,1579678250.97038,SIP/TATA_Trunk,NULL,NULL
646168,"2020-01-22 13:01:08",1,236963,NULL,NULL,Hangup,0,1579677763.96998,SIP/TATA_Trunk,5,201
646169,"2020-01-22 13:01:16",1,236974,NULL,NULL,Success,0,1579677945.97014,SIP/TATA_Trunk,5,NULL
646170,"2020-01-22 13:01:36",1,236994,NULL,NULL,OnQueue,0,1579678284.97040,SIP/TATA_Trunk,NULL,NULL
646171,"2020-01-22 13:01:40",1,236975,NULL,NULL,Abandoned,0,1579677945.97013,SIP/TATA_Trunk,NULL,NULL
646172,"2020-01-22 13:01:45",1,236993,NULL,NULL,Abandoned,0,1579678250.97038,SIP/TATA_Trunk,NULL,NULL
646173,"2020-01-22 13:01:49",1,236995,NULL,NULL,OnQueue,0,1579678299.97041,SIP/TATA_Trunk,NULL,NULL
646174,"2020-01-22 13:02:02",1,236996,NULL,NULL,OnQueue,0,1579678317.97043,SIP/TATA_Trunk,NULL,NULL
646175,"2020-01-22 13:02:08",1,236997,NULL,NULL,OnQueue,0,1579678313.97042,SIP/TATA_Trunk,NULL,NULL
646176,"2020-01-22 13:02:13",1,236959,NULL,NULL,Hangup,0,1579677684.96992,SIP/TATA_Trunk,8,457
646177,"2020-01-22 13:02:21",1,236976,NULL,NULL,Success,0,1579677990.97015,SIP/TATA_Trunk,8,NULL
646178,"2020-01-22 13:02:54",1,236998,NULL,NULL,OnQueue,0,1579678366.97046,SIP/TATA_Trunk,NULL,NULL
646179,"2020-01-22 13:02:58",1,236999,NULL,NULL,OnQueue,0,1579678338.97044,SIP/TATA_Trunk,NULL,NULL
646180,"2020-01-22 13:03:17",1,236968,NULL,NULL,Hangup,0,1579677881.97006,SIP/TATA_Trunk,17,218
646181,"2020-01-22 13:03:23",1,237000,NULL,NULL,OnQueue,0,1579678394.97047,SIP/TATA_Trunk,NULL,NULL
646182,"2020-01-22 13:03:24",1,236961,NULL,NULL,Hangup,0,1579677742.96996,SIP/TATA_Trunk,9,413
646183,"2020-01-22 13:03:30",1,237001,NULL,NULL,OnQueue,0,1579678397.97048,SIP/TATA_Trunk,NULL,NULL
646184,"2020-01-22 13:03:32",1,236980,NULL,NULL,Success,0,1579678077.97022,SIP/TATA_Trunk,9,NULL
646185,"2020-01-22 13:03:35",1,237002,NULL,NULL,OnQueue,0,1579678403.97049,SIP/TATA_Trunk,NULL,NULL
646186,"2020-01-22 13:03:39",1,237003,NULL,NULL,OnQueue,0,1579678411.97050,SIP/TATA_Trunk,NULL,NULL
646187,"2020-01-22 13:03:41",1,236988,NULL,NULL,Abandoned,0,1579678197.97032,SIP/TATA_Trunk,NULL,NULL
646188,"2020-01-22 13:03:44",1,237004,NULL,NULL,OnQueue,0,1579678411.97051,SIP/TATA_Trunk,NULL,NULL
646189,"2020-01-22 13:03:47",1,236997,NULL,NULL,Abandoned,0,1579678313.97042,SIP/TATA_Trunk,NULL,NULL
646190,"2020-01-22 13:03:55",1,237001,NULL,NULL,Abandoned,0,1579678397.97048,SIP/TATA_Trunk,NULL,NULL
646191,"2020-01-22 13:04:00",1,237005,NULL,NULL,OnQueue,0,1579678428.97053,SIP/TATA_Trunk,NULL,NULL
646192,"2020-01-22 13:04:05",1,237006,NULL,NULL,OnQueue,0,1579678435.97055,SIP/TATA_Trunk,NULL,NULL
646193,"2020-01-22 13:04:11",1,237007,NULL,NULL,OnQueue,0,1579678439.97056,SIP/TATA_Trunk,NULL,NULL
646194,"2020-01-22 13:04:13",1,236981,NULL,NULL,Success,0,1579678131.97024,SIP/TATA_Trunk,6,NULL
646195,"2020-01-22 13:04:21",1,237008,NULL,NULL,OnQueue,0,1579678450.97057,SIP/TATA_Trunk,NULL,NULL
646196,"2020-01-22 13:04:23",1,236981,NULL,NULL,Hangup,0,1579678131.97024,SIP/TATA_Trunk,6,10
646197,"2020-01-22 13:04:48",1,236985,NULL,NULL,Success,0,1579678163.97027,SIP/TATA_Trunk,6,NULL
646198,"2020-01-22 13:04:57",1,237009,NULL,NULL,OnQueue,0,1579678486.97060,SIP/TATA_Trunk,NULL,NULL
646199,"2020-01-22 13:05:25",1,237010,NULL,NULL,OnQueue,0,1579678516.97062,SIP/TATA_Trunk,NULL,NULL
646200,"2020-01-22 13:05:34",1,237011,NULL,NULL,OnQueue,0,1579678530.97063,SIP/TATA_Trunk,NULL,NULL
646201,"2020-01-22 13:05:38",1,237008,NULL,NULL,Abandoned,0,1579678450.97057,SIP/TATA_Trunk,NULL,NULL
646202,"2020-01-22 13:05:42",1,237012,NULL,NULL,OnQueue,0,1579678533.97064,SIP/TATA_Trunk,NULL,NULL
646203,"2020-01-22 13:05:56",1,237013,NULL,NULL,OnQueue,0,1579678536.97065,SIP/TATA_Trunk,NULL,NULL
646204,"2020-01-22 13:05:59",1,236990,NULL,NULL,Abandoned,0,1579678212.97035,SIP/TATA_Trunk,NULL,NULL
646205,"2020-01-22 13:06:08",1,237010,NULL,NULL,Abandoned,0,1579678516.97062,SIP/TATA_Trunk,NULL,NULL
646206,"2020-01-22 13:06:10",1,236985,NULL,NULL,Hangup,0,1579678163.97027,SIP/TATA_Trunk,6,82
646207,"2020-01-22 13:06:11",1,237013,NULL,NULL,Abandoned,0,1579678536.97065,SIP/TATA_Trunk,NULL,NULL
646208,"2020-01-22 13:06:20",1,236989,NULL,NULL,Success,0,1579678200.97033,SIP/TATA_Trunk,6,NULL
646209,"2020-01-22 13:06:26",1,237014,NULL,NULL,OnQueue,0,1579678567.97066,SIP/TATA_Trunk,NULL,NULL
646210,"2020-01-22 13:06:29",1,237015,NULL,NULL,OnQueue,0,1579678579.97068,SIP/TATA_Trunk,NULL,NULL
646211,"2020-01-22 13:06:41",1,237016,NULL,NULL,OnQueue,0,1579678588.97069,SIP/TATA_Trunk,NULL,NULL
646212,"2020-01-22 13:06:47",1,237017,NULL,NULL,OnQueue,0,1579678597.97071,SIP/TATA_Trunk,NULL,NULL
646213,"2020-01-22 13:06:47",1,237018,NULL,NULL,OnQueue,0,1579678594.97070,SIP/TATA_Trunk,NULL,NULL
646214,"2020-01-22 13:06:48",1,237019,NULL,NULL,OnQueue,0,1579678598.97072,SIP/TATA_Trunk,NULL,NULL
646215,"2020-01-22 13:06:51",1,237020,NULL,NULL,OnQueue,0,1579678600.97073,SIP/TATA_Trunk,NULL,NULL
646216,"2020-01-22 13:06:55",1,237003,NULL,NULL,Abandoned,0,1579678411.97050,SIP/TATA_Trunk,NULL,NULL
646217,"2020-01-22 13:07:00",1,237007,NULL,NULL,Abandoned,0,1579678439.97056,SIP/TATA_Trunk,NULL,NULL
646218,"2020-01-22 13:07:02",1,236995,NULL,NULL,Abandoned,0,1579678299.97041,SIP/TATA_Trunk,NULL,NULL
646219,"2020-01-22 13:07:05",1,237016,NULL,NULL,Abandoned,0,1579678588.97069,SIP/TATA_Trunk,NULL,NULL
646220,"2020-01-22 13:07:07",1,237021,NULL,NULL,OnQueue,0,1579678617.97074,SIP/TATA_Trunk,NULL,NULL
646221,"2020-01-22 13:07:12",1,237022,NULL,NULL,OnQueue,0,1579678622.97075,SIP/TATA_Trunk,NULL,NULL
646222,"2020-01-22 13:07:15",1,237023,NULL,NULL,OnQueue,0,1579678624.97076,SIP/TATA_Trunk,NULL,NULL
646223,"2020-01-22 13:07:16",1,237024,NULL,NULL,OnQueue,0,1579678627.97077,SIP/TATA_Trunk,NULL,NULL
646224,"2020-01-22 13:07:31",1,236992,NULL,NULL,Success,0,1579678241.97037,SIP/TATA_Trunk,17,NULL
646225,"2020-01-22 13:07:39",1,236970,NULL,NULL,Hangup,0,1579677916.97009,SIP/TATA_Trunk,18,474
646226,"2020-01-22 13:07:47",1,236994,NULL,NULL,Success,0,1579678284.97040,SIP/TATA_Trunk,18,NULL
646227,"2020-01-22 13:07:55",1,236998,NULL,NULL,Abandoned,0,1579678366.97046,SIP/TATA_Trunk,NULL,NULL
646228,"2020-01-22 13:08:00",1,236955,NULL,NULL,Hangup,0,1579677574.96984,SIP/TATA_Trunk,12,998
646229,"2020-01-22 13:08:03",1,237025,NULL,NULL,OnQueue,0,1579678670.97080,SIP/TATA_Trunk,NULL,NULL
646230,"2020-01-22 13:08:05",1,237017,NULL,NULL,Abandoned,0,1579678597.97071,SIP/TATA_Trunk,NULL,NULL
646231,"2020-01-22 13:08:07",1,236996,NULL,NULL,Success,0,1579678317.97043,SIP/TATA_Trunk,12,NULL
646232,"2020-01-22 13:08:09",1,236974,NULL,NULL,Hangup,0,1579677945.97014,SIP/TATA_Trunk,5,413
646233,"2020-01-22 13:08:17",1,237020,NULL,NULL,Abandoned,0,1579678600.97073,SIP/TATA_Trunk,NULL,NULL
646234,"2020-01-22 13:08:18",1,236989,NULL,NULL,Hangup,0,1579678200.97033,SIP/TATA_Trunk,6,119
646235,"2020-01-22 13:08:18",1,236999,NULL,NULL,Success,0,1579678338.97044,SIP/TATA_Trunk,5,NULL
646236,"2020-01-22 13:08:22",1,237026,NULL,NULL,OnQueue,0,1579678693.97082,SIP/TATA_Trunk,NULL,NULL
646237,"2020-01-22 13:08:23",1,237025,NULL,NULL,Abandoned,0,1579678670.97080,SIP/TATA_Trunk,NULL,NULL
646238,"2020-01-22 13:08:25",1,237000,NULL,NULL,Success,0,1579678394.97047,SIP/TATA_Trunk,6,NULL
646239,"2020-01-22 13:08:25",1,237027,NULL,NULL,OnQueue,0,1579678694.97083,SIP/TATA_Trunk,NULL,NULL
646240,"2020-01-22 13:08:26",1,237006,NULL,NULL,Abandoned,0,1579678435.97055,SIP/TATA_Trunk,NULL,NULL
646241,"2020-01-22 13:08:29",1,237004,NULL,NULL,Abandoned,0,1579678411.97051,SIP/TATA_Trunk,NULL,NULL
646242,"2020-01-22 13:08:38",1,237028,NULL,NULL,OnQueue,0,1579678709.97088,SIP/TATA_Trunk,NULL,NULL
646243,"2020-01-22 13:08:38",1,237029,NULL,NULL,OnQueue,0,1579678707.97086,SIP/TATA_Trunk,NULL,NULL
646244,"2020-01-22 13:08:45",1,237018,NULL,NULL,Abandoned,0,1579678594.97070,SIP/TATA_Trunk,NULL,NULL
646245,"2020-01-22 13:08:48",1,237030,NULL,NULL,OnQueue,0,1579678720.97089,SIP/TATA_Trunk,NULL,NULL
646246,"2020-01-22 13:08:50",1,237031,NULL,NULL,OnQueue,0,1579678721.97090,SIP/TATA_Trunk,NULL,NULL
646247,"2020-01-22 13:08:53",1,237032,NULL,NULL,OnQueue,0,1579678707.97087,SIP/TATA_Trunk,NULL,NULL
646248,"2020-01-22 13:09:00",1,236999,NULL,NULL,Hangup,0,1579678338.97044,SIP/TATA_Trunk,5,41
646249,"2020-01-22 13:09:05",1,237002,NULL,NULL,Success,0,1579678403.97049,SIP/TATA_Trunk,5,NULL
646250,"2020-01-22 13:09:09",1,237033,NULL,NULL,OnQueue,0,1579678735.97091,SIP/TATA_Trunk,NULL,NULL
646251,"2020-01-22 13:09:23",1,237012,NULL,NULL,Abandoned,0,1579678533.97064,SIP/TATA_Trunk,NULL,NULL
646252,"2020-01-22 13:09:29",1,237024,NULL,NULL,Abandoned,0,1579678627.97077,SIP/TATA_Trunk,NULL,NULL
646253,"2020-01-22 13:09:33",1,237029,NULL,NULL,Abandoned,0,1579678707.97086,SIP/TATA_Trunk,NULL,NULL
646254,"2020-01-22 13:09:42",1,237030,NULL,NULL,Abandoned,0,1579678720.97089,SIP/TATA_Trunk,NULL,NULL
646255,"2020-01-22 13:09:45",1,237034,NULL,NULL,OnQueue,0,1579678777.97094,SIP/TATA_Trunk,NULL,NULL
646256,"2020-01-22 13:09:50",1,237035,NULL,NULL,OnQueue,0,1579678777.97093,SIP/TATA_Trunk,NULL,NULL
646257,"2020-01-22 13:09:50",1,237036,NULL,NULL,OnQueue,0,1579678778.97095,SIP/TATA_Trunk,NULL,NULL
646258,"2020-01-22 13:09:51",1,237023,NULL,NULL,Abandoned,0,1579678624.97076,SIP/TATA_Trunk,NULL,NULL
646259,"2020-01-22 13:09:58",1,237026,NULL,NULL,Abandoned,0,1579678693.97082,SIP/TATA_Trunk,NULL,NULL
646260,"2020-01-22 13:10:01",1,237021,NULL,NULL,Abandoned,0,1579678617.97074,SIP/TATA_Trunk,NULL,NULL
646261,"2020-01-22 13:10:06",1,237014,NULL,NULL,Abandoned,0,1579678567.97066,SIP/TATA_Trunk,NULL,NULL
646262,"2020-01-22 13:10:08",1,236976,NULL,NULL,Hangup,0,1579677990.97015,SIP/TATA_Trunk,8,467
646263,"2020-01-22 13:10:10",1,236909,NULL,NULL,Hangup,0,1579676552.96903,SIP/TATA_Trunk,23,2141
646264,"2020-01-22 13:10:10",1,237037,NULL,NULL,OnQueue,0,1579678801.97099,SIP/TATA_Trunk,NULL,NULL
646265,"2020-01-22 13:10:11",1,237038,NULL,NULL,OnQueue,0,1579678785.97096,SIP/TATA_Trunk,NULL,NULL
646266,"2020-01-22 13:10:15",1,237039,NULL,NULL,OnQueue,0,1579678804.97100,SIP/TATA_Trunk,NULL,NULL
646267,"2020-01-22 13:10:16",1,237005,NULL,NULL,Success,0,1579678428.97053,SIP/TATA_Trunk,8,NULL
646268,"2020-01-22 13:10:17",1,237009,NULL,NULL,Success,0,1579678486.97060,SIP/TATA_Trunk,23,NULL
646269,"2020-01-22 13:10:19",1,236994,NULL,NULL,Hangup,0,1579678284.97040,SIP/TATA_Trunk,18,152
646270,"2020-01-22 13:10:23",1,237033,NULL,NULL,Abandoned,0,1579678735.97091,SIP/TATA_Trunk,NULL,NULL
646271,"2020-01-22 13:10:23",1,237040,NULL,NULL,OnQueue,0,1579678814.97101,SIP/TATA_Trunk,NULL,NULL
646272,"2020-01-22 13:10:28",1,237032,NULL,NULL,Abandoned,0,1579678707.97087,SIP/TATA_Trunk,NULL,NULL
646273,"2020-01-22 13:10:28",1,237011,NULL,NULL,Success,0,1579678530.97063,SIP/TATA_Trunk,18,NULL
646274,"2020-01-22 13:10:31",1,237035,NULL,NULL,Abandoned,0,1579678777.97093,SIP/TATA_Trunk,NULL,NULL
646275,"2020-01-22 13:10:36",1,237041,NULL,NULL,OnQueue,0,1579678822.97104,SIP/TATA_Trunk,NULL,NULL
646276,"2020-01-22 13:10:40",1,237042,NULL,NULL,OnQueue,0,1579678832.97107,SIP/TATA_Trunk,NULL,NULL
646277,"2020-01-22 13:10:41",1,237038,NULL,NULL,Abandoned,0,1579678785.97096,SIP/TATA_Trunk,NULL,NULL
646278,"2020-01-22 13:10:42",1,237036,NULL,NULL,Abandoned,0,1579678778.97095,SIP/TATA_Trunk,NULL,NULL
646279,"2020-01-22 13:10:43",1,237043,NULL,NULL,OnQueue,0,1579678830.97106,SIP/TATA_Trunk,NULL,NULL
646280,"2020-01-22 13:10:43",1,237034,NULL,NULL,Abandoned,0,1579678777.97094,SIP/TATA_Trunk,NULL,NULL
646281,"2020-01-22 13:10:46",1,237027,NULL,NULL,Abandoned,0,1579678694.97083,SIP/TATA_Trunk,NULL,NULL
646282,"2020-01-22 13:10:48",1,237044,NULL,NULL,OnQueue,0,1579678837.97108,SIP/TATA_Trunk,NULL,NULL
646283,"2020-01-22 13:10:50",1,236992,NULL,NULL,Hangup,0,1579678241.97037,SIP/TATA_Trunk,17,199
646284,"2020-01-22 13:11:00",1,237015,NULL,NULL,Success,0,1579678579.97068,SIP/TATA_Trunk,17,NULL
646285,"2020-01-22 13:11:06",1,237022,NULL,NULL,Abandoned,0,1579678622.97075,SIP/TATA_Trunk,NULL,NULL
646286,"2020-01-22 13:11:16",1,237045,NULL,NULL,OnQueue,0,1579678867.97110,SIP/TATA_Trunk,NULL,NULL
646287,"2020-01-22 13:11:20",1,237037,NULL,NULL,Abandoned,0,1579678801.97099,SIP/TATA_Trunk,NULL,NULL
646288,"2020-01-22 13:11:22",1,237039,NULL,NULL,Abandoned,0,1579678804.97100,SIP/TATA_Trunk,NULL,NULL
646289,"2020-01-22 13:11:37",1,237042,NULL,NULL,Abandoned,0,1579678832.97107,SIP/TATA_Trunk,NULL,NULL
646290,"2020-01-22 13:11:38",1,237040,NULL,NULL,Abandoned,0,1579678814.97101,SIP/TATA_Trunk,NULL,NULL
646291,"2020-01-22 13:11:47",1,237000,NULL,NULL,Hangup,0,1579678394.97047,SIP/TATA_Trunk,6,203
646292,"2020-01-22 13:11:48",1,237046,NULL,NULL,OnQueue,0,1579678897.97111,SIP/TATA_Trunk,NULL,NULL
646293,"2020-01-22 13:11:53",1,237047,NULL,NULL,OnQueue,0,1579678901.97112,SIP/TATA_Trunk,NULL,NULL
646294,"2020-01-22 13:11:54",1,237044,NULL,NULL,Abandoned,0,1579678837.97108,SIP/TATA_Trunk,NULL,NULL
646295,"2020-01-22 13:11:56",1,237019,NULL,NULL,Success,0,1579678598.97072,SIP/TATA_Trunk,6,NULL
646296,"2020-01-22 13:12:01",1,236980,NULL,NULL,Hangup,0,1579678077.97022,SIP/TATA_Trunk,9,509
646297,"2020-01-22 13:12:04",1,237048,NULL,NULL,OnQueue,0,1579678907.97113,SIP/TATA_Trunk,NULL,NULL
646298,"2020-01-22 13:12:04",1,237028,NULL,NULL,Abandoned,0,1579678709.97088,SIP/TATA_Trunk,NULL,NULL
646299,"2020-01-22 13:12:06",1,237031,NULL,NULL,Abandoned,0,1579678721.97090,SIP/TATA_Trunk,NULL,NULL
646300,"2020-01-22 13:12:07",1,237041,NULL,NULL,Success,0,1579678822.97104,SIP/TATA_Trunk,9,NULL
646301,"2020-01-22 13:12:07",1,237009,NULL,NULL,Hangup,0,1579678486.97060,SIP/TATA_Trunk,23,110
646302,"2020-01-22 13:12:11",1,237002,NULL,NULL,Hangup,0,1579678403.97049,SIP/TATA_Trunk,5,186
646303,"2020-01-22 13:12:13",1,237043,NULL,NULL,Success,0,1579678830.97106,SIP/TATA_Trunk,23,NULL
646304,"2020-01-22 13:12:14",1,237045,NULL,NULL,Abandoned,0,1579678867.97110,SIP/TATA_Trunk,NULL,NULL
646305,"2020-01-22 13:12:20",1,237046,NULL,NULL,Success,0,1579678897.97111,SIP/TATA_Trunk,5,NULL
646306,"2020-01-22 13:12:32",1,237011,NULL,NULL,Hangup,0,1579678530.97063,SIP/TATA_Trunk,18,124
646307,"2020-01-22 13:12:41",1,237047,NULL,NULL,Success,0,1579678901.97112,SIP/TATA_Trunk,18,NULL
646308,"2020-01-22 13:13:15",1,237049,NULL,NULL,OnQueue,0,1579678983.97119,SIP/TATA_Trunk,NULL,NULL
646309,"2020-01-22 13:13:48",1,237050,NULL,NULL,OnQueue,0,1579679018.97120,SIP/TATA_Trunk,NULL,NULL
646310,"2020-01-22 13:14:10",1,237015,NULL,NULL,Hangup,0,1579678579.97068,SIP/TATA_Trunk,17,191
646311,"2020-01-22 13:14:17",1,237048,NULL,NULL,Success,0,1579678907.97113,SIP/TATA_Trunk,17,NULL
646312,"2020-01-22 13:14:25",1,237043,NULL,NULL,Hangup,0,1579678830.97106,SIP/TATA_Trunk,23,131
646313,"2020-01-22 13:14:31",1,237050,NULL,NULL,Abandoned,0,1579679018.97120,SIP/TATA_Trunk,NULL,NULL
646314,"2020-01-22 13:14:33",1,237049,NULL,NULL,Success,0,1579678983.97119,SIP/TATA_Trunk,23,NULL
646315,"2020-01-22 13:14:46",1,237051,NULL,NULL,OnQueue,0,1579679073.97123,SIP/TATA_Trunk,NULL,NULL
646316,"2020-01-22 13:14:53",1,237041,NULL,NULL,Hangup,0,1579678822.97104,SIP/TATA_Trunk,9,166
646317,"2020-01-22 13:15:01",1,237052,NULL,NULL,OnQueue,0,1579679091.97124,SIP/TATA_Trunk,NULL,NULL
646318,"2020-01-22 13:15:01",1,237053,NULL,NULL,OnQueue,0,1579679094.97125,SIP/TATA_Trunk,NULL,NULL
646319,"2020-01-22 13:15:04",1,237019,NULL,NULL,Hangup,0,1579678598.97072,SIP/TATA_Trunk,6,188
646320,"2020-01-22 13:15:08",1,237054,NULL,NULL,OnQueue,0,1579679099.97126,SIP/TATA_Trunk,NULL,NULL
646321,"2020-01-22 13:15:12",1,237051,NULL,NULL,Success,0,1579679073.97123,SIP/TATA_Trunk,6,NULL
646322,"2020-01-22 13:15:26",1,237055,NULL,NULL,OnQueue,0,1579679115.97128,SIP/TATA_Trunk,NULL,NULL
